scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория"
train_112,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,65.88,88.46,7,1
train_112,Противоизносная_присадка_5,02975.22,93.926,150,168,65.88,88.46,7,1
train_112,Соединение_молибдена_1,COMP-2023-0003-M,12.301,150,168,65.88,88.46,7,1
train_113,Антиоксидант_2,01623.24,38.014,150,216,176.84,103.13,7,1
train_113,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,176.84,103.13,7,1
train_113,Базовое_масло_1,0318.25,38.413,150,216,176.84,103.13,7,1
train_113,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,176.84,103.13,7,1
train_113,Базовое_масло_4,01209.25 для SL,30.503,150,216,176.84,103.13,7,1
train_113,Базовое_масло_8,01208.25 для SL,53.710,150,216,176.84,103.13,7,1
train_113,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,176.84,103.13,7,1
train_113,Детергент_1,0432.25,31.092,150,216,176.84,103.13,7,1
train_113,Дисперсант_2,01025.23,73.846,150,216,176.84,103.13,7,1
train_113,Дисперсант_3,01030.23,74.243,150,216,176.84,103.13,7,1
train_113,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,176.84,103.13,7,1
train_113,Противоизносная_присадка_5,02975.22,93.926,150,216,176.84,103.13,7,1
train_113,Соединение_молибдена_1,COMP-2023-0003-M,12.301,150,216,176.84,103.13,7,1
train_114,Антиоксидант_2,01623.24,56.357,150,168,63.8,45.59,7,1
train_114,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,63.8,45.59,7,1
train_114,Базовое_масло_1,0318.25,38.413,150,168,63.8,45.59,7,1
train_114,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,63.8,45.59,7,1
train_114,Базовое_масло_4,01209.25 для SL,45.064,150,168,63.8,45.59,7,1
train_114,Базовое_масло_8,01208.25 для SL,35.463,150,168,63.8,45.59,7,1
train_114,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,63.8,45.59,7,1
train_114,Детергент_1,0432.25,31.092,150,168,63.8,45.59,7,1
train_114,Дисперсант_1,01191.25 для SL,3.249,150,168,63.8,45.59,7,1
train_114,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,63.8,45.59,7,1
train_114,Противоизносная_присадка_5,02975.22,93.926,150,168,63.8,45.59,7,1
train_114,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,168,63.8,45.59,7,1
train_115,Антиоксидант_2,01623.24,56.357,150,216,177.56,53.59,7,1
train_115,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,177.56,53.59,7,1
train_115,Базовое_масло_1,0318.25,38.413,150,216,177.56,53.59,7,1
train_115,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,177.56,53.59,7,1
train_115,Базовое_масло_4,01209.25 для SL,45.064,150,216,177.56,53.59,7,1
train_115,Базовое_масло_8,01208.25 для SL,35.463,150,216,177.56,53.59,7,1
train_115,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,177.56,53.59,7,1
train_115,Детергент_1,0432.25,31.092,150,216,177.56,53.59,7,1
train_115,Дисперсант_1,01191.25 для SL,3.249,150,216,177.56,53.59,7,1
train_115,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,177.56,53.59,7,1
train_115,Противоизносная_присадка_5,02975.22,93.926,150,216,177.56,53.59,7,1
train_115,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,216,177.56,53.59,7,1
train_116,Антиоксидант_2,01623.24,56.357,160,168,12.8,15.78,7,1
train_116,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,12.8,15.78,7,1
train_116,Базовое_масло_1,0318.25,38.413,160,168,12.8,15.78,7,1
train_116,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,12.8,15.78,7,1
train_116,Базовое_масло_4,01209.25 для SL,45.064,160,168,12.8,15.78,7,1
train_116,Базовое_масло_8,01208.25 для SL,35.463,160,168,12.8,15.78,7,1
train_116,Депрессорная_присадка_2,01190.25 для SL,43.971,160,168,12.8,15.78,7,1
train_116,Детергент_1,0432.25,31.092,160,168,12.8,15.78,7,1
train_116,Дисперсант_1,01191.25 для SL,3.249,160,168,12.8,15.78,7,1
train_116,Загуститель_1,"01124.25 10,3%  2 гр",22.582,160,168,12.8,15.78,7,1
train_116,Противоизносная_присадка_5,02975.22,93.926,160,168,12.8,15.78,7,1
train_116,Соединение_молибдена_1,COMP-2023-0003-M,67.927,160,168,12.8,15.78,7,1
train_117,Антиоксидант_2,01623.24,38.014,150,168,482.89,91.23,7,1
train_117,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,482.89,91.23,7,1
train_117,Базовое_масло_1,0318.25,38.413,150,168,482.89,91.23,7,1
train_117,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,482.89,91.23,7,1
train_117,Базовое_масло_4,01209.25 для SL,18.485,150,168,482.89,91.23,7,1
train_117,Базовое_масло_8,01208.25 для SL,52.846,150,168,482.89,91.23,7,1
train_117,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,482.89,91.23,7,1
train_117,Детергент_1,0432.25,31.092,150,168,482.89,91.23,7,1
train_117,Дисперсант_4,0139.25 ол12,74.243,150,168,482.89,91.23,7,1
train_117,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,482.89,91.23,7,1
train_117,Противоизносная_присадка_5,02975.22,93.926,150,168,482.89,91.23,7,1
train_117,Соединение_молибдена_1,COMP-2023-0003-M,12.301,150,168,482.89,91.23,7,1
train_118,Антиоксидант_2,01623.24,38.014,150,216,754.93,103.98,7,1
train_118,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,754.93,103.98,7,1
train_118,Базовое_масло_1,0318.25,38.413,150,216,754.93,103.98,7,1
train_118,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,754.93,103.98,7,1
train_118,Базовое_масло_4,01209.25 для SL,18.485,150,216,754.93,103.98,7,1
train_118,Базовое_масло_8,01208.25 для SL,52.846,150,216,754.93,103.98,7,1
train_118,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,754.93,103.98,7,1
train_118,Детергент_1,0432.25,31.092,150,216,754.93,103.98,7,1
train_118,Дисперсант_4,0139.25 ол12,74.243,150,216,754.93,103.98,7,1
train_118,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,754.93,103.98,7,1
train_118,Противоизносная_присадка_5,02975.22,93.926,150,216,754.93,103.98,7,1
train_118,Соединение_молибдена_1,COMP-2023-0003-M,12.301,150,216,754.93,103.98,7,1
train_119,Антиоксидант_2,01623.24,38.014,160,168,11.5,12.88,7,1
train_119,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,11.5,12.88,7,1
train_119,Базовое_масло_1,0318.25,38.413,160,168,11.5,12.88,7,1
train_119,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,11.5,12.88,7,1
train_119,Базовое_масло_4,01209.25 для SL,18.485,160,168,11.5,12.88,7,1
train_119,Базовое_масло_8,01208.25 для SL,52.846,160,168,11.5,12.88,7,1
train_119,Депрессорная_присадка_2,01190.25 для SL,43.971,160,168,11.5,12.88,7,1
train_119,Детергент_1,0432.25,31.092,160,168,11.5,12.88,7,1
train_119,Дисперсант_4,0139.25 ол12,74.243,160,168,11.5,12.88,7,1
train_119,Загуститель_1,"01124.25 10,3%  2 гр",22.582,160,168,11.5,12.88,7,1
train_119,Противоизносная_присадка_5,02975.22,93.926,160,168,11.5,12.88,7,1
train_119,Соединение_молибдена_1,COMP-2023-0003-M,12.301,160,168,11.5,12.88,7,1
train_120,Антиоксидант_1,01028.23,67.309,160,168,78.94,25.27,5,1
train_120,Антиоксидант_10,4793.19,67.309,160,168,78.94,25.27,5,1
train_120,Антиоксидант_3,с ЦП 28.02.2024г,30.536,160,168,78.94,25.27,5,1
train_120,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,78.94,25.27,5,1
train_120,Базовое_масло_1,01509.24,89.213,160,168,78.94,25.27,5,1
train_120,Базовое_масло_1,01595.25,72.975,160,168,78.94,25.27,5,1
train_120,Базовое_масло_14,01500.24,84.281,160,168,78.94,25.27,5,1
train_120,Базовое_масло_5,01085.25,8.080,160,168,78.94,25.27,5,1
train_120,Базовое_масло_6,01302.25,11.036,160,168,78.94,25.27,5,1
train_120,Депрессорная_присадка_1,0800.24,26.931,160,168,78.94,25.27,5,1
train_120,Детергент_1,из ЦП 21.03,42.666,160,168,78.94,25.27,5,1
train_120,Детергент_5,02138.23,93.926,160,168,78.94,25.27,5,1
train_120,Детергент_6,01066.23,63.350,160,168,78.94,25.27,5,1
train_120,Дисперсант_2,01025.23,74.227,160,168,78.94,25.27,5,1
train_120,Дисперсант_3,01030.23,23.420,160,168,78.94,25.27,5,1
train_120,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,78.94,25.27,5,1
train_120,Противоизносная_присадка_2,01026.23,12.766,160,168,78.94,25.27,5,1
train_121,Антиоксидант_1,01028.23,67.309,160,168,47.13,28.09,5,1
train_121,Антиоксидант_10,4793.19,67.309,160,168,47.13,28.09,5,1
train_121,Антиоксидант_3,с ЦП 28.02.2024г,30.536,160,168,47.13,28.09,5,1
train_121,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,47.13,28.09,5,1
train_121,Базовое_масло_1,01509.24,89.213,160,168,47.13,28.09,5,1
train_121,Базовое_масло_1,01595.25,61.768,160,168,47.13,28.09,5,1
train_121,Базовое_масло_14,01500.24,84.281,160,168,47.13,28.09,5,1
train_121,Базовое_масло_5,01085.25,8.080,160,168,47.13,28.09,5,1
train_121,Базовое_масло_6,01302.25,11.036,160,168,47.13,28.09,5,1
train_121,Депрессорная_присадка_1,0800.24,26.931,160,168,47.13,28.09,5,1
train_121,Детергент_1,из ЦП 21.03,42.666,160,168,47.13,28.09,5,1
train_121,Детергент_5,02138.23,93.926,160,168,47.13,28.09,5,1
train_121,Детергент_6,01066.23,63.350,160,168,47.13,28.09,5,1
train_121,Дисперсант_2,01025.23,21.197,160,168,47.13,28.09,5,1
train_121,Дисперсант_3,01030.23,0.422,160,168,47.13,28.09,5,1
train_121,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,47.13,28.09,5,1
train_121,Противоизносная_присадка_2,01026.23,12.766,160,168,47.13,28.09,5,1
train_122,Антиоксидант_1,01028.23,43.971,160,168,12.58,69.1,5,1
train_122,Антиоксидант_3,с ЦП 28.02.2024г,67.309,160,168,12.58,69.1,5,1
train_122,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,12.58,69.1,5,1
train_122,Базовое_масло_1,01509.24,98.021,160,168,12.58,69.1,5,1
train_122,Базовое_масло_1,01595.25,86.838,160,168,12.58,69.1,5,1
train_122,Базовое_масло_14,01500.24,84.281,160,168,12.58,69.1,5,1
train_122,Базовое_масло_5,01085.25,8.080,160,168,12.58,69.1,5,1
train_122,Базовое_масло_6,01302.25,11.036,160,168,12.58,69.1,5,1
train_122,Депрессорная_присадка_1,0800.24,26.931,160,168,12.58,69.1,5,1
train_122,Детергент_1,из ЦП 21.03,73.071,160,168,12.58,69.1,5,1
train_122,Детергент_3,01714.24,41.872,160,168,12.58,69.1,5,1
train_122,Детергент_5,02138.23,93.926,160,168,12.58,69.1,5,1
train_122,Дисперсант_1,01191.25 для SL,31.092,160,168,12.58,69.1,5,1
train_122,Дисперсант_2,01025.23,22.682,160,168,12.58,69.1,5,1
train_122,Дисперсант_3,01030.23,50.431,160,168,12.58,69.1,5,1
train_122,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,12.58,69.1,5,1
train_122,Противоизносная_присадка_7,02359.22,12.766,160,168,12.58,69.1,5,1
train_122,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,12.58,69.1,5,1
train_123,Антиоксидант_1,01028.23,43.971,160,168,5.77,65.59,5,1
train_123,Антиоксидант_3,с ЦП 28.02.2024г,67.309,160,168,5.77,65.59,5,1
train_123,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,5.77,65.59,5,1
train_123,Базовое_масло_1,01509.24,98.021,160,168,5.77,65.59,5,1
train_123,Базовое_масло_1,01595.25,87.450,160,168,5.77,65.59,5,1
train_123,Базовое_масло_14,01500.24,84.281,160,168,5.77,65.59,5,1
train_123,Базовое_масло_5,01085.25,8.080,160,168,5.77,65.59,5,1
train_123,Базовое_масло_6,01302.25,11.036,160,168,5.77,65.59,5,1
train_123,Депрессорная_присадка_1,0800.24,26.931,160,168,5.77,65.59,5,1
train_123,Детергент_1,из ЦП 21.03,63.294,160,168,5.77,65.59,5,1
train_123,Детергент_3,01714.24,41.872,160,168,5.77,65.59,5,1
train_123,Детергент_5,02138.23,93.926,160,168,5.77,65.59,5,1
train_123,Дисперсант_1,01191.25 для SL,66.350,160,168,5.77,65.59,5,1
train_123,Дисперсант_2,01025.23,65.686,160,168,5.77,65.59,5,1
train_123,Дисперсант_3,01030.23,31.092,160,168,5.77,65.59,5,1
train_123,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,5.77,65.59,5,1
train_123,Противоизносная_присадка_7,02359.22,12.766,160,168,5.77,65.59,5,1
train_123,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,5.77,65.59,5,1
train_124,Антиоксидант_1,01028.23,43.971,160,168,9.99,79.18,5,1
train_124,Антиоксидант_3,с ЦП 28.02.2024г,67.309,160,168,9.99,79.18,5,1
train_124,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,9.99,79.18,5,1
train_124,Базовое_масло_1,01509.24,98.021,160,168,9.99,79.18,5,1
train_124,Базовое_масло_1,01595.25,52.863,160,168,9.99,79.18,5,1
train_124,Базовое_масло_14,01500.24,84.281,160,168,9.99,79.18,5,1
train_124,Базовое_масло_5,01085.25,8.080,160,168,9.99,79.18,5,1
train_124,Базовое_масло_6,01302.25,11.036,160,168,9.99,79.18,5,1
train_124,Депрессорная_присадка_1,0800.24,26.931,160,168,9.99,79.18,5,1
train_124,Детергент_1,из ЦП 21.03,8.442,160,168,9.99,79.18,5,1
train_124,Детергент_3,01714.24,26.931,160,168,9.99,79.18,5,1
train_124,Детергент_5,02138.23,26.931,160,168,9.99,79.18,5,1
train_124,Дисперсант_1,01191.25 для SL,74.243,160,168,9.99,79.18,5,1
train_124,Дисперсант_2,01025.23,8.080,160,168,9.99,79.18,5,1
train_124,Дисперсант_3,01030.23,50.431,160,168,9.99,79.18,5,1
train_124,Загуститель_1,01076.24 10% в HVI-4,38.465,160,168,9.99,79.18,5,1
train_124,Противоизносная_присадка_7,02359.22,12.766,160,168,9.99,79.18,5,1
train_124,Соединение_молибдена_1,COMP-2023-0003-M,25.872,160,168,9.99,79.18,5,1
train_125,Антиоксидант_4,01050.22,56.357,154,216,64.3,148.95,7,1
train_125,Антиоксидант_8,COMP-2024-0009-M,43.971,154,216,64.3,148.95,7,1
train_125,Антипенная_присадка_1,12 от 13.05.2024,3.991,154,216,64.3,148.95,7,1
train_125,Базовое_масло_1,01509.24,98.021,154,216,64.3,148.95,7,1
train_125,Базовое_масло_1,01595.25,27.488,154,216,64.3,148.95,7,1
train_125,Базовое_масло_14,01500.24,84.281,154,216,64.3,148.95,7,1
train_125,Базовое_масло_5,01085.25,8.080,154,216,64.3,148.95,7,1
train_125,Базовое_масло_6,01302.25,11.036,154,216,64.3,148.95,7,1
train_125,Депрессорная_присадка_1,0800.24,26.931,154,216,64.3,148.95,7,1
train_125,Детергент_11,COMP-2025-0018-M,53.761,154,216,64.3,148.95,7,1
train_125,Детергент_3,01714.24,0.422,154,216,64.3,148.95,7,1
train_125,Детергент_5,02138.23,26.931,154,216,64.3,148.95,7,1
train_125,Дисперсант_2,01025.23,65.686,154,216,64.3,148.95,7,1
train_125,Дисперсант_3,01030.23,31.092,154,216,64.3,148.95,7,1
train_125,Загуститель_1,01076.24 10% в HVI-4,38.465,154,216,64.3,148.95,7,1
train_125,Противоизносная_присадка_7,02359.22,12.766,154,216,64.3,148.95,7,1
train_125,Соединение_молибдена_1,COMP-2023-0003-M,25.872,154,216,64.3,148.95,7,1
train_126,Антиоксидант_4,01050.22,56.357,160,168,37.1,85.72,5,1
train_126,Антиоксидант_8,COMP-2024-0009-M,43.971,160,168,37.1,85.72,5,1
train_126,Антипенная_присадка_1,12 от 13.05.2024,3.991,160,168,37.1,85.72,5,1
train_126,Базовое_масло_1,01509.24,98.021,160,168,37.1,85.72,5,1
train_126,Базовое_масло_1,01595.25,27.488,160,168,37.1,85.72,5,1
train_126,Базовое_масло_14,01500.24,84.281,160,168,37.1,85.72,5,1
train_126,Базовое_масло_5,01085.25,8.080,160,168,37.1,85.72,5,1
train_126,Базовое_масло_6,01302.25,11.036,160,168,37.1,85.72,5,1
train_126,Депрессорная_присадка_1,0800.24,26.931,160,168,37.1,85.72,5,1
train_126,Детергент_11,COMP-2025-0018-M,53.761,160,168,37.1,85.72,5,1
